launch_id,date,year,month,rocket,launch_site,country,operator,mission_type,orbit,payload_mass_kg,n_payloads,launch_success,failure_mode,crewed,crew_size,booster_reused,launch_cost_m_usd,rocket_era,rocket_type,payload_to_leo_kg,cost_per_kg_usd,payload_utilization_pct,mission_outcome
SL001177,1989-02-07,1989,2,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Weather,SSO,1181,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,38103.30228619814,37.74368807925855,Success
SL001178,1984-05-18,1984,5,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Military Reconnaissance,LEO,4785,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,9404.388714733543,50.23622047244094,Success
SL001179,1976-10-20,1976,10,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Communications,GTO,814,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,55282.55528255528,26.014701182486416,Success
SL001180,1975-02-03,1975,2,Cosmos-3M,Taiyuan Satellite Launch,Other,PO Polyot,Defense/Intelligence,LEO,130,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,346153.8461538461,19.11764705882353,Success
SL001181,2013-08-07,2013,8,Titan IV,Cape Canaveral SLC-40,USA,Lockheed,Rideshare,SSO,1238,1,0,upper stage failure,0,0,0,443.6,Post-Cold War,orbital,9833,358319.8707592892,12.590257296857521,Failure
SL001182,1970-12-24,1970,12,Thor-Delta,Kennedy Space Center LC-39A,USA,NASA,Human Spaceflight,LEO,32,1,1,None - Successful Launch,1,6,0,1602.2,Cold War,orbital,102,50068750.0,31.372549019607842,Success
SL001183,1967-12-02,1967,12,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Defense/Intelligence,SSO,760,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,59210.52631578947,35.43123543123543,Success
SL001184,1973-09-25,1973,9,Soyuz-U,Baikonur Cosmodrome,USSR,TsSKB,Defense/Intelligence,GTO,1372,1,1,None - Successful Launch,0,0,0,40.6,Cold War,orbital,3107,29591.836734693876,44.1583521081429,Success
SL001185,1973-02-26,1973,2,Proton-K,Kapustin Yar,USSR,Khrunichev,Scientific,SSO,7119,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,6321.112515802782,74.74015748031496,Success
SL001186,2018-05-05,2018,5,New Shepard,Cape Canaveral SLC-41,USA,Blue Origin,Commercial Satellite,GEO,0,1,1,None - Successful Launch,0,0,0,0.5,New Space,suborbital,0,,,Success
SL001187,1986-12-08,1986,12,Juno I,Vandenberg SFB SLC-4E,USA,Army,Navigation/GPS,MEO,3,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,6,15000000.0,50.0,Success
SL001188,2024-09-23,2024,9,Falcon 1,Mahia Peninsula LC-1,USA,SpaceX,Interplanetary,Interplanetary,311,1,1,None - Successful Launch,0,0,0,7.6,New Space,orbital,303,24437.299035369775,102.64026402640265,Success
SL001189,1971-04-19,1971,4,Voskhod,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,HEO,587,1,0,range safety,0,0,0,45.0,Cold War,orbital,2494,76660.98807495741,23.536487570168404,Failure
SL001190,2005-10-18,2005,10,PSLV,Satish Dhawan Space Centre,India,ISRO,IoT/Cubesat,SSO,387,1,1,None - Successful Launch,0,0,0,27.3,Modern,orbital,1723,70542.63565891473,22.460824143934996,Success
SL001191,1989-09-19,1989,9,Titan III,Kennedy Space Center LC-39A,USA,USAF,Human Spaceflight,ISS,1905,1,1,None - Successful Launch,1,2,0,45.0,Cold War,orbital,5896,23622.047244094487,32.31004070556309,Success
SL001192,1986-06-16,1986,6,Vanguard,Mahia Peninsula LC-1,USA,NRL,Space Station Module,ISS,1,1,0,engine failure,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL001193,2021-04-22,2021,4,NARO-1,Edwards AFB,Other,KARI,Rideshare,SSO,24,68,1,None - Successful Launch,0,0,0,58.3,Modern,orbital,45,2429166.6666666665,53.333333333333336,Success
SL001194,2024-12-12,2024,12,New Glenn,Cape Canaveral SLC-40,USA,Blue Origin,IoT/Cubesat,LEO,13245,26,1,None - Successful Launch,0,0,0,0.5,New Space,orbital,20411,37.75009437523594,64.89148008426828,Success
SL001195,2020-01-11,2020,1,Long March 7,Jiuquan Satellite Launch,China,CASC,Scientific,SSO,3833,1,1,None - Successful Launch,0,0,0,47.2,Modern,orbital,6123,12314.114270806158,62.600032663726935,Success
SL001196,1974-01-20,1974,1,Proton-K,Kapustin Yar,USSR,Khrunichev,Scientific,SSO,3638,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,12369.433754810336,38.194225721784775,Success
SL001197,1976-11-17,1976,11,Voskhod,Kapustin Yar,USSR,OKB-1,Scientific,SSO,1677,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,26833.631484794274,67.24137931034483,Success
SL001198,2005-03-24,2005,3,Proton-M,Baikonur Cosmodrome,Russia,Khrunichev,Lunar,TLI,4163,1,1,None - Successful Launch,0,0,0,87.8,Modern,orbital,10432,21090.559692529427,39.90605828220859,Success
SL001199,1980-12-02,1980,12,Diamant,Kourou ELS (Vega),Europe,CNES,Space Telescope,SSO,16,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,2812500.0,44.44444444444444,Success
SL001200,2012-02-25,2012,2,Diamant,Kourou ELA-4 (Ariane 6),Europe,CNES,Commercial Satellite,GTO,13,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,3461538.4615384615,36.11111111111111,Success
SL001201,1997-01-10,1997,1,Ariane 5 ECA,Guiana Space Centre ELA-3,Europe,Arianespace,IoT/Cubesat,LEO,4517,1,1,None - Successful Launch,0,0,0,166.9,Modern,orbital,9525,36949.30263449192,47.42257217847769,Success
SL001202,1995-02-12,1995,2,Long March 3B,Wenchang Space Launch,China,CASC,Astronomy,LEO,1611,1,1,None - Successful Launch,0,0,0,83.1,Modern,orbital,5216,51582.8677839851,30.88573619631902,Success
SL001203,2018-04-04,2018,4,Titan III,Mahia Peninsula LC-1,USA,USAF,Military Reconnaissance,LEO,2601,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,5896,17301.038062283737,44.114654002713706,Success
SL001204,2010-02-22,2010,2,Thor-Delta,Wallops Flight Facility,USA,NASA,Lunar,TLI,45,1,0,guidance failure,0,0,0,1602.2,Cold War,orbital,102,35604444.44444445,44.11764705882353,Failure
SL001205,1963-10-01,1963,10,Juno I,SpaceX Starbase (Boca Chica),USA,Army,Human Spaceflight,ISS,1,1,1,None - Successful Launch,1,5,0,45.0,Cold War,orbital,6,45000000.0,16.666666666666664,Success
SL001206,1965-02-08,1965,2,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Scientific,SSO,2616,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,17201.83486238532,27.46456692913386,Success
SL001207,1999-09-19,1999,9,Titan II GLV,Mahia Peninsula LC-1,USA,USAF,Astronomy,SSO,928,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1632,48491.379310344826,56.86274509803921,Success
SL001208,1991-12-09,1991,12,Jupiter-C,Kennedy Space Center LC-39A,USA,Army,IoT/Cubesat,SSO,1,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,45000000.0,25.0,Success
SL001209,1978-11-08,1978,11,Jupiter-C,Mahia Peninsula LC-1,USA,Army,Defense/Intelligence,LEO,3,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,15000000.0,75.0,Success
SL001210,1987-05-19,1987,5,Vostok-K,Kapustin Yar,USSR,OKB-1,Rideshare,LEO,708,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,63559.32203389831,33.00699300699301,Success
SL001211,2014-06-04,2014,6,Soyuz-FG,Plesetsk Cosmodrome,Russia,TsSKB,IoT/Cubesat,SSO,2971,1,1,None - Successful Launch,0,0,0,94.2,Modern,orbital,3265,31706.49612924941,90.99540581929556,Success
SL001212,2018-11-26,2018,11,Long March 3B,Taiyuan Satellite Launch,China,CASC,Defense/Intelligence,LEO,2031,1,1,None - Successful Launch,0,0,0,69.4,Modern,orbital,5216,34170.35942885278,38.93788343558282,Success
SL001213,1996-06-02,1996,6,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Human Spaceflight,LEO,305,1,1,None - Successful Launch,1,3,0,34.5,Post-Soviet,orbital,884,113114.75409836066,34.502262443438916,Success
SL001214,1985-09-15,1985,9,Scout,San Marco Platform,Other,LTV,Technology Demonstration,LEO,50,1,0,engine failure,0,0,0,45.0,Cold War,orbital,90,900000.0,55.55555555555556,Failure
SL001215,1979-11-08,1979,11,Voskhod,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,SSO,2398,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,18765.638031693077,96.15076182838813,Success
SL001216,1993-08-03,1993,8,Long March 1,Taiyuan Satellite Launch,China,CASC,Space Station Resupply,ISS,113,1,1,None - Successful Launch,0,0,0,23.3,Cold War,orbital,136,206194.69026548672,83.08823529411765,Success
SL001217,1982-08-26,1982,8,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,ISS,241,1,1,None - Successful Launch,1,4,0,45.0,Cold War,orbital,226,186721.9917012448,106.63716814159292,Success
SL001218,1996-11-12,1996,11,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Commercial Satellite,LEO,521,1,1,None - Successful Launch,0,0,0,37.5,Post-Soviet,orbital,884,71976.96737044146,58.93665158371041,Success
SL001219,2007-09-20,2007,9,Soyuz-2.1b,Svobodny / Vostochny,Russia,TsSKB,Communications,GEO,1917,1,1,None - Successful Launch,0,0,0,53.2,Modern,orbital,3719,27751.69535732916,51.54611454692122,Success
SL001220,1966-03-16,1966,3,Thor-Delta,Mahia Peninsula LC-1,USA,NASA,Earth Observation,HEO,40,1,0,range safety,0,0,0,1602.2,Cold War,orbital,102,40055000.0,39.21568627450981,Failure
SL001221,1959-01-02,1959,1,Vanguard,Kennedy Space Center LC-39A,USA,NRL,Scientific,LEO,1,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL001222,1975-03-04,1975,3,Soyuz-U,Kapustin Yar,USSR,TsSKB,Scientific,LEO,979,1,1,None - Successful Launch,0,0,0,32.2,Cold War,orbital,3107,32890.70480081716,31.509494689411007,Success
SL001223,2021-04-26,2021,4,SLV,Satish Dhawan Space Centre,India,ISRO,Commercial Satellite,GTO,12,2,0,engine failure,0,0,0,44.95,Cold War,orbital,18,3745833.3333333335,66.66666666666666,Failure
SL001224,2004-02-03,2004,2,Taurus,Mahia Peninsula LC-1,USA,Orbital Sciences,Rideshare,SSO,248,1,1,None - Successful Launch,0,0,0,36.6,Post-Cold War,orbital,612,147580.64516129033,40.52287581699346,Success
SL001225,1973-01-25,1973,1,Soyuz 11A511,Kennedy Space Center LC-39A,Other,OKB-1,Earth Observation,GEO,433,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,103926.09699769053,13.83828699264941,Success
SL001226,2021-12-19,2021,12,Atlas-Centaur,Wallops Flight Facility,USA,GD,Weather,GEO,1979,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2041,22738.756947953512,96.96227339539442,Success
SL001227,1990-01-26,1990,1,Vostok-K,Kapustin Yar,USSR,OKB-1,Military Reconnaissance,LEO,655,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,2145,68702.29007633588,30.536130536130536,Failure
SL001228,1990-05-10,1990,5,Vanguard,Mahia Peninsula LC-1,USA,NRL,Commercial Satellite,LEO,1,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Success
SL001229,2023-12-23,2023,12,Minotaur IV,Cape Canaveral SLC-40,USA,Orbital ATK,Weather,LEO,271,1,1,None - Successful Launch,0,0,0,48.4,Modern,orbital,786,178597.78597785978,34.478371501272264,Success
SL001230,1966-12-01,1966,12,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Communications,GTO,8095,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,5558.987029030265,84.98687664041995,Success
SL001231,1976-10-12,1976,10,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Earth Observation,GEO,334,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,134730.53892215568,24.558823529411764,Success
SL001232,1998-03-25,1998,3,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Human Spaceflight,LEO,249,1,1,None - Successful Launch,1,2,0,33.1,Post-Soviet,orbital,884,132931.7269076305,28.167420814479637,Success
SL001233,1974-07-01,1974,7,Soyuz-U,Kapustin Yar,USSR,TsSKB,Earth Observation,GEO,777,1,1,None - Successful Launch,0,0,0,33.2,Cold War,orbital,3107,42728.44272844274,25.00804634695848,Success
SL001234,2007-10-10,2007,10,Atlas V,Vandenberg SFB SLC-4E,USA,ULA,Space Telescope,LEO,9295,1,1,None - Successful Launch,0,0,0,198.9,Modern,orbital,8533,21398.601398601397,108.93003632954412,Success
SL001235,1976-07-16,1976,7,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Earth Observation,GTO,10477,1,0,engine failure,0,0,0,45.0,Cold War,orbital,9525,4295.122649613439,109.99475065616797,Failure
SL001236,1968-04-15,1968,4,Titan II GLV,Mahia Peninsula LC-1,USA,USAF,Defense/Intelligence,GTO,1796,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1632,25055.679287305124,110.04901960784315,Success
SL001237,1975-01-21,1975,1,Titan II GLV,Mahia Peninsula LC-1,USA,USAF,Human Spaceflight,ISS,1298,1,1,None - Successful Launch,1,5,0,45.0,Cold War,orbital,1632,34668.72110939908,79.5343137254902,Success
SL001238,1987-01-15,1987,1,Cosmos-3M,Kapustin Yar,USSR,PO Polyot,Defense/Intelligence,LEO,349,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,128939.82808022923,51.3235294117647,Success
SL001239,1973-10-19,1973,10,Voskhod,Kapustin Yar,USSR,OKB-1,Communications,MEO,2330,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,19313.304721030043,93.42421812349639,Success
SL001240,1971-12-20,1971,12,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Earth Observation,GTO,2962,1,0,fairing failure,0,0,0,45.0,Cold War,orbital,3129,15192.437542201216,94.66283157558325,Failure
SL001241,2020-04-08,2020,4,Minotaur IV,Mahia Peninsula LC-1,USA,Orbital ATK,Scientific,GTO,588,1,1,None - Successful Launch,0,0,0,53.1,Modern,orbital,786,90306.12244897959,74.80916030534351,Success
SL001242,1982-01-23,1982,1,Mu-4S,Tanegashima Space Center,Japan,ISAS,Space Station Resupply,LEO,88,1,0,engine failure,0,0,0,45.0,Cold War,orbital,81,511363.63636363635,108.64197530864197,Failure
SL001243,1984-11-17,1984,11,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Astronomy,SSO,3255,1,0,structural failure,0,0,0,45.0,Cold War,orbital,9525,13824.884792626728,34.17322834645669,Failure
SL001244,1965-12-20,1965,12,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Human Spaceflight,ISS,7915,1,1,None - Successful Launch,1,6,0,45.0,Cold War,orbital,9525,5685.407454200885,83.09711286089238,Success
SL001245,1984-03-03,1984,3,Proton-K,Kapustin Yar,USSR,Khrunichev,Commercial Satellite,GEO,4239,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,10615.711252653928,44.503937007874015,Success
SL001246,1979-05-21,1979,5,Thor-Delta,Mahia Peninsula LC-1,USA,NASA,Earth Observation,GEO,63,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,102,25431746.031746034,61.76470588235294,Success
SL001247,2000-01-24,2000,1,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Astronomy,LEO,474,1,1,None - Successful Launch,0,0,0,48.8,Post-Soviet,orbital,884,102953.5864978903,53.619909502262445,Success
SL001248,1975-02-10,1975,2,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Earth Observation,GTO,2760,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,16304.347826086956,28.976377952755904,Success
SL001249,2021-07-07,2021,7,Jupiter-C,Mahia Peninsula LC-1,USA,Army,Human Spaceflight,ISS,2,1,0,engine failure,1,5,0,45.0,Cold War,suborbital,4,22500000.0,50.0,Failure
SL001250,2023-11-08,2023,11,Terran 1,SpaceX Starbase (Boca Chica),USA,Relativity Space,Space Station Module,ISS,118,1,0,engine failure,0,0,0,12.2,New Space,small-sat,408,103389.83050847458,28.921568627450984,Failure
SL001251,1968-12-12,1968,12,Soyuz 11A511,Plesetsk Cosmodrome,USSR,OKB-1,Scientific,GEO,1186,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,37942.66441821248,37.90348354106744,Success
SL001252,1969-05-07,1969,5,Sputnik (R-7),Plesetsk Cosmodrome,USSR,OKB-1,Scientific,SSO,65,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,692307.6923076923,28.761061946902654,Success
SL001253,1969-10-11,1969,10,Juno I,Wallops Flight Facility,USA,Army,Scientific,LEO,1,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,6,45000000.0,16.666666666666664,Failure
SL001254,2001-07-09,2001,7,Soyuz-FG,Baikonur Cosmodrome,Russia,TsSKB,Defense/Intelligence,SSO,2633,1,1,None - Successful Launch,0,0,0,92.0,Modern,orbital,3265,34941.13178883403,80.64318529862175,Success
SL001255,1970-09-03,1970,9,Vostok-K,Kapustin Yar,USSR,OKB-1,Human Spaceflight,ISS,456,1,0,structural failure,1,2,0,45.0,Cold War,orbital,2145,98684.21052631579,21.25874125874126,Failure
SL001256,2020-10-14,2020,10,Saturn IB,Vandenberg SFB SLC-4E,USA,NASA,Human Spaceflight,ISS,1869,1,1,None - Successful Launch,1,2,0,1602.2,Cold War,orbital,9525,857249.8662386303,19.62204724409449,Success
SL001257,2013-02-06,2013,2,Long March 2F,Jiuquan Satellite Launch,China,CASC,Earth Observation,LEO,2163,1,1,None - Successful Launch,0,0,0,23.3,Modern,crewed,3810,10772.07582061951,56.77165354330709,Success
SL001258,2018-09-06,2018,9,Jupiter-C,Mahia Peninsula LC-1,USA,Army,IoT/Cubesat,SSO,1,12,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,45000000.0,25.0,Success
SL001259,1994-05-27,1994,5,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Defense/Intelligence,HEO,392,1,1,None - Successful Launch,0,0,0,36.9,Post-Soviet,orbital,884,94132.6530612245,44.34389140271493,Success
SL001260,2024-08-05,2024,8,Vega,Kourou ELA-4 (Ariane 6),Europe,Arianespace,Navigation/GPS,MEO,233,1,1,None - Successful Launch,0,0,0,39.2,Modern,small-sat,680,168240.3433476395,34.26470588235294,Success
SL001261,1965-09-01,1965,9,Jupiter-C,Cape Canaveral SLC-41,USA,Army,Scientific,LEO,1,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,45000000.0,25.0,Success
SL001262,1986-05-01,1986,5,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Space Telescope,LEO,2240,1,1,None - Successful Launch,0,0,0,32.1,Cold War,orbital,3107,14330.357142857143,72.09526874798841,Success
SL001263,1982-12-01,1982,12,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Space Telescope,SSO,3727,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,12074.054199087737,39.128608923884514,Success
SL001264,2023-09-04,2023,9,Delta IV Heavy,Mahia Peninsula LC-1,USA,ULA,Earth Observation,GEO,2484,1,0,guidance failure,0,0,0,271.7,Modern,orbital,13058,109380.03220611917,19.022821258998317,Failure
SL001265,1997-04-06,1997,4,Scout,Kennedy Space Center LC-39A,USA,LTV,Navigation/GPS,MEO,30,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,1500000.0,33.33333333333333,Success
SL001266,2017-03-10,2017,3,Angara-A5,Baikonur Cosmodrome,Russia,Khrunichev,Rideshare,LEO,5022,1,1,None - Successful Launch,0,0,0,96.1,Modern,orbital,11113,19135.802469135804,45.190317646000175,Success
SL001267,1973-07-08,1973,7,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Communications,GTO,1049,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,42897.998093422306,33.52508788750399,Success
SL001268,2024-06-05,2024,6,Proton-M,Baikonur Cosmodrome,Russia,Khrunichev,Weather,LEO,10287,1,1,None - Successful Launch,0,0,0,106.5,Modern,orbital,10432,10352.872557596967,98.61004601226993,Success
SL001269,1992-03-18,1992,3,Long March 2C,Wenchang Space Launch,China,CASC,Defense/Intelligence,LEO,987,1,1,None - Successful Launch,0,0,0,19.2,Modern,orbital,1746,19452.88753799392,56.529209621993125,Success
SL001270,1991-07-26,1991,7,Soyuz-ST,Plesetsk Cosmodrome,Russia,TsSKB,Human Spaceflight,ISS,964,1,1,None - Successful Launch,1,6,0,70.7,Modern,orbital,4082,73340.2489626556,23.615874571288582,Success
SL001271,2024-06-18,2024,6,H-IIB,Uchinoura Space Center,Japan,JAXA,Space Station Module,ISS,5263,1,1,None - Successful Launch,0,0,0,157.0,Modern,orbital,8618,29830.894926847806,61.069853794383846,Success
SL001272,1985-12-10,1985,12,Cosmos-3M,Baikonur Cosmodrome,USSR,PO Polyot,IoT/Cubesat,LEO,151,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,298013.2450331126,22.205882352941174,Success
SL001273,1986-12-09,1986,12,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Earth Observation,SSO,1575,1,1,None - Successful Launch,0,0,0,34.8,Cold War,orbital,3107,22095.238095238095,50.69198583842935,Success
SL001274,1998-11-25,1998,11,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Space Station Resupply,ISS,269,1,1,None - Successful Launch,0,0,0,41.3,Post-Soviet,orbital,884,153531.59851301115,30.429864253393664,Success
SL001275,1970-01-18,1970,1,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Defense/Intelligence,GEO,6909,1,0,engine failure,0,0,0,45.0,Cold War,orbital,9525,6513.243595310465,72.53543307086613,Failure
SL001276,1982-01-15,1982,1,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Rideshare,SSO,5422,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,8299.520472150498,56.9238845144357,Success
SL001277,1974-07-07,1974,7,Proton-K,Kapustin Yar,USSR,Khrunichev,Navigation/GPS,MEO,3710,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,12129.380053908355,38.950131233595805,Success
SL001278,1969-05-17,1969,5,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Earth Observation,LEO,2017,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,22310.361923648983,64.46148929370406,Success
SL001279,2020-11-14,2020,11,Saturn V,Vandenberg SFB SLC-4E,USA,NASA,IoT/Cubesat,SSO,64863,62,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,24701.29349552133,110.0006783570193,Success
SL001280,1998-09-24,1998,9,Scout,Vandenberg SFB SLC-4E,USA,LTV,Human Spaceflight,ISS,74,1,1,None - Successful Launch,1,3,0,45.0,Cold War,orbital,90,608108.1081081082,82.22222222222221,Success
SL001281,1984-02-01,1984,2,Mu-4S,Tanegashima Space Center,Japan,ISAS,Human Spaceflight,ISS,19,1,1,None - Successful Launch,1,7,0,45.0,Cold War,orbital,81,2368421.052631579,23.456790123456788,Success
SL001282,1986-08-17,1986,8,Ariane 1,Kourou ELA-4 (Ariane 6),Europe,CNES,Military Reconnaissance,LEO,378,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,839,119047.61904761905,45.05363528009535,Success
